7943,negative,Got money on the line and I love USC but I u2019m going for Org sat cz pac12 need someone to be in the BCS game and USC got no chance
7944,negative,__HNDL I didn u2019t see him __EMOT_FROWN but I live in California and he came to my city on Monday but before my local radio station was giving
7945,positive,__HNDL I know u may __NEG have time but any chance me and the mrs can grab a photo at Newcastle arena tomorrow __PUNC_QUES __HASH_BESTINTHEWORLD
7946,positive,Welcome to Andy u2019s how may I help you
7947,positive,Zumba __PUNC_EXCL Have you tried it yet __PUNC_QUES Next session begins November 15th __PUNC_EXCL Sign up now u002c Great way to keep up your cardio __PUNC_ELLP __URL 
7948,positive,Hopefully I feel better by tomorrow because I want to go to the Gotti concert with my friend
7949,neutral,The first cast pic from the new season of Being Human __URL Who u2019s excited for January 14th __HNDL
7950,neutral,__HNDL he has missed Chiefs u002c Saints and Vikings it was a 4 game sus and this game at Oak would be his 4th he can play Nov 11th
7951,positive,__HNDL No u002c you u2019ll play a cute 12th ranked team in the sugar bowl __HASH_HAVEFUN
7952,positive,I am pretty excited to be going to Indiana tomorrow __PUNC_EXCL __HASH_LETSGOHAWK __HASH_IOWACHEER __HASH_IOWAFOOTBALL
7953,neutral,Sugar bowl for breakfast then Stamford mall with friends from Denmark Basketball tryouts for 7th grade It u2019s going to be a very long day 
7954,neutral,Did __HNDL just compare AAron Rodgers to Matt Flynn __HNDL __PUNC_QUES __HASH_C u2019mon __HASH_FIRSTTAKE
7955,positive,__HNDL d u2019aw cuties __EMOT_SMILEY Liam you may need a blanket to keep your head warm love __PUNC_EXCL Haha love you x
7956,positive,Cowboys gone beat the falcons Sunday night
7957,neutral,Moving on __PUNC_ELLP watching Red Tails with the bestie for the 3rd time in 5 days
7958,neutral,__HNDL Text me tomorrow if you get a chance __PUNC_EXCL I watched TVD tonight
7959,neutral,we all know im __NEG gonna make it to Thursday so ima stay home that day and watch Greys Anatomy
7960,neutral,__HNDL If you watch an hour of Comedy Central Ch 122 you u2019ll be able to recite all the u2019Quickies u2019 by heart tomorrow morning 
7961,negative,__HNDL __HNDL I have no one to drive me __EMOT_FROWN I am going to Amy u2019s tomorrow to do Maths 
7962,negative,__HNDL have no one to blame n the home opener loss to the Pacers Except themselves Lots of bad shots in the 4th __PUNC_EXCL __HASH_TORONTO __HASH_RAPTORS
7963,neutral,Links 1 Nov What Does Apple u2019s 10 K Filing Tell Us __PUNC_QUES Apple has just filed it u2019s annual 10 K with the SEC For those unused to the arca __PUNC_ELLP 
7964,neutral,Report Romney to visit __HASH_BUCKSCOUNTY Sunday as part of last minute push from the campaigns to the Philly suburbs __URL 
7965,positive,I hate sweating Advantage of tropical islands Sun Advantage of Wisconsin is the coldness __URL 
7966,positive,__HNDL do it __PUNC_EXCL I u2019m one of those rare natural California bLondes Open after Nov 15 __EMOT_SMILEY would love some CT anyways 
7967,neutral,Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from __PUNC_ELLP __URL 
7968,neutral,__HNDL you should get Peyton Manning or Drew Brees to talk about the Sunday night game Or Sean Peyton to see how he u2019s handling suspension
7969,positive,__HNDL Rally tomorrow morning u002c Wisconsin u2019s going red __PUNC_EXCL __HASH_WIGOP __HASH_ROMNEYRYAN2012 __HASH_PROUDCONSERVATIVE __HASH_TCOT __HASH_COMMIT2MITT
7970,negative,Here u2019s video of the unimaginable goalline fumble that may have cost Florida a shot at the National Championship __URL 
7971,neutral,__HNDL __NEG dang it __PUNC_EXCL We decided Miss America in January because a couple of my teen sisters are competing Are you going __PUNC_EXCL __PUNC_QUES 
7972,negative,Romney falsely claimed he saw his father march with MLK Jr __URL Anything he won u2019t lie about __PUNC_QUES 
7973,positive,__HNDL You can thank me now for an entertaining game next Monday night for the Steelers since you u2019re playing the Chiefs
7974,positive,I can u2019t wait til Saturday __PUNC_EXCL I u2019ll be there 4 the pregame show tomorrow u002ci love college gameday I u2019m glad Gameday is here at LSU __PUNC_EXCL GEAUX TIGERS __PUNC_EXCL 
7975,positive,Looking forward to tomorrow night __EMOT_SMILEY The Man Who Sold The World David Bowie the 1970 u2019s Showroom Workstation __URL 
7976,positive,__HNDL please cani have a tweet or retweet because it is my 11th birthday thank you love you ZAYN MALIK
7977,neutral,lmao my last retweet u002c I was popped from 6th grade to sophomore year u002c Jr year I was doing something u002c and Sr year u002c you couldn u2019t tell me shit
7978,positive,Comedy Central starts beaming into SG from tomorrow on StarHub __PUNC_ELLP And I am more than mildly excited abt it __HASH_TVNIRVANA
7979,neutral, Contraband on Blue Ray 15 1st Season of Martin 10 Sidney Poitier in the heat of the night 5 PS3 __URL 
7980,positive,Off to Swansea tonight Hoping for sun on the beach tomorrow __HASH_OPTOMISTIC
7981,neutral,FTR u002c re OSU Texas __PUNC_ELLP the last half of the 4th quarter of the Fiesta Bowl was u002c at the time u002c the greatest then worst game I u2019ve seen in person
7982,positive,I u2019m just waiting for tomorrow because Andy is going to make a triple double __PUNC_EXCL __HNDL __HNDL
7983,neutral,LOL omg can we make Drew Brees the 6th 1D member __PUNC_QUES 
7984,neutral,__HNDL tomorrow filming Wizards of Waverly place the movie 2 starts
7985,positive,__HNDL Pats fan here How long are you in Tampa __PUNC_QUES I fly in Friday night Considering your budget u002c I u2019d love to buy you a cigar __PUNC_EXCL __HASH_GENEROUS
7986,negative,__HNDL I u2019m __NEG watch today __EMOT_FROWN u002c but my friday going to be just for TVD
7987,positive,__HNDL When you coming to Barcelona u002c I think the 22 May but __NEG sure I love you Zayn Malik __PUNC_EXCL 
7988,neutral, __HNDL Going to the Celtics game Wednesday __EMOT_LAUGH TAKE ME 
7989,neutral,Day 3 and all the tray works in at F B u2019s in Oldham Start wiring tomorrow __HASH_SPARKINGAT100MPH
7990,positive,I have a whole day of history GCSE tomorrow great __PUNC_EXCL 
7991,positive,Heading to __HNDL media day u002c which gets underway shortly here in SF Good news early on u002c with Stanford picked to finish 4th in media poll 
7992,neutral,__HNDL got a photoshoot day on this sat at NLC Just mention cos you u2019d asked abt piccies other wk Let me know if you want a slot booked D
7993,positive,This Christmas u002c all I u2019m asking for is a trip to watch Miss America in January It u2019s the only thing I want 
7994,negative,Watching the news about sandy makes my problem seem so small Yet I had a headache all day on another note tom is my friday __PUNC_EXCL 
7995,negative,All my thoughts and prayers go out to Sergei Bubka Jr who fell from the 3rd floor apartment in Paris 
7996,neutral,dati SOPA at PIPA u002c ngayon Cyber Crime Law __PUNC_EXCL __PUNC_QUES May i know what u2019s the content of this law first __PUNC_QUES Boom u002c charot __PUNC_EXCL 
7997,neutral,Today is the 1st Int u2019l Lennox Gastaut Syndrome Awareness Day Take a moment to learn about LGS __HNDL __URL 
7998,negative,Babe just left to Tucson __EMOT_FROWN Won u2019t see him till Saturday __HASH_BADTIME
7999,positive,After Saturday bama u2019s tide want be Rollin any more GEAUX TIGERS __PUNC_EXCL 
8000,positive,Happy All Saints Day One of our freshman led us in beautiful Litany of the Saints today Tomorrow u002c we __PUNC_ELLP __URL 
8001,positive,Huge day of NBA tomorrow Whoop League pass is awesome 
8002,neutral,See ya on 30 Rock on Thursday __HNDL __PUNC_EXCL They just announced it during the GB HOU game __PUNC_EXCL __EMOT_SMILEY 
8003,negative,Maths topic test better be on Thursday or I u2019ll be so angry at the teacher 
8004,positive,Set your DVR u2019s VCR u2019s u002c __HNDL is scheduled to make her guest appearance on 30 Rock next Thursday __PUNC_EXCL 
8005,positive,What an Amazing Halloween Weekend __PUNC_EXCL A lot of Great costumes __PUNC_EXCL Can u2019t wait for the big night This Wednesday __PUNC_EXCL Underworld at Cinema __PUNC_EXCL 
8006,positive,Can u2019t wait for tomorrow night u2019s Welcome to the Underworld party I love Halloween __PUNC_EXCL The question is u002c what __PUNC_ELLP __URL 
8007,neutral,There u2019s gunna be tumbleweed going through Oldham tomorrow night cos everyone will be in birdcage wow
8008,neutral,If we grabbed those people in the sun life stadium n place em in the orange bowl te stadium would look pack n louder
8009,neutral,Today is 12 October 2012 Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel OMG 
8010,positive,Even Elvis is going all out for Saturday __PUNC_EXCL Can u2019t wait __PUNC_EXCL __HASH_DERBYDAY __HNDL __HNDL __HNDL __HNDL __URL 
8011,negative,My guess is that the Huntsman endorsement is a negative in the 4th District race __URL __HASH_UTPOL
8012,negative,May jus have to fuck with those Hawks tomorrow __PUNC_EXCL Niggas luv a deal
8013,positive,Hawks vs rockets today u002chawks vs thunder Sunday so glad the NBA is back
8014,negative,That __HNDL ride along with Les Miles was the most awkward piece of television ever 2nd place is this HELLO piece 
8015,neutral,__HNDL One Direction is going to be here on November 9 Los Angeles won Bring 1D to US and Ellen giving tickets but you have to apply
8016,neutral,Paid In Full u002c Juice u002c the Friday movies and ATL are classics 
8017,positive,Going to the mall tomorrow to get some Xbox live for Tuesday and maybe some edo u2019s I wish I could have that stuff all day __HASH_MM
8018,positive,__HNDL __HNDL Soton v Everton originally Sat 3pm 19th Jan rescheduled for the Monday 8pm Nice one Sky __HASH_THINKINGOFTHEFANS
8019,negative,__HNDL Big Ben had the best rookie year out of all those quarterbacks and when he one his 2nd Super Bowl had a terrible line
8020,neutral,Maidstone in Kent this Morning __PUNC_EXCL with an Alfa Wisbech for a Honda Tomorrow brings Swansea then return from __PUNC_ELLP __URL 
8021,positive,__HNDL __HNDL I think Thurs is good news u002c though Back with 30 Rock u002c Parks and Rec where it fits in u002c and __NEG Fri death knell 
8022,positive,Wondering how much i love my Lakers 380 for two lower level tickets when they play the Mavs on Nov 24th __PUNC_EXCL Thinking really hard about it 
8023,neutral,__HASH_HALLOWEENSONG now playing X Files u002c Phantom of the Opera u002c Halloween u002c Friday the 13th u002c Psycho u002c Devil u2019s Rejects what are you listening to __PUNC_QUES 
8024,positive,__HNDL is so damn cute __PUNC_EXCL 1 day to go DIRECTIONERS __PUNC_EXCL It u2019s coming out at 8 tomorrow __PUNC_EXCL Liam 2mm morning __URL 
8025,positive,Friday has arrived I have to admit that Rebecca Black u2019s song doesn u2019t sound so lame when it u2019s actually Friday 
8026,neutral,Getting the kidz ready for AAliyah u2019s 2nd Birthday Party
8027,neutral,Saturday night horror movie marathon night with friends The Devil Inside Done The Ring Next up 
8028,negative,The Devil Inside may be the worst movie I u2019ve ever seen 
8029,negative,__HNDL they are saying if they don u2019t put the Winter Classic on lock tomorrow with Michigan we won u2019t even have a season __EMOT_FROWN 
8030,neutral,__HNDL Sii miija just gotta ask mi padres tomorrow morning __EMOT_LAUGH 
8031,neutral,__HASH_UNDERWORLD To the Fans of Underworld and Independent Art As you may already know u002c Underworld is once again in __PUNC_ELLP __URL 
8032,negative,Everything is the same with the Heat LeBron can u2019t play in the 4th u002c Heat fans are still cocky as fuck u002c and Chris Bosh STILL a raptor __PUNC_EXCL 
8033,negative,__HNDL Oh PLEASE __PUNC_EXCL He u2019s been every political affiliation under the sun __HASH_ROMNEYRYAN2012 and hey CBS one word BENGHAZI now THAT u2019S news 
8034,neutral,Its going down this Sat Bama vs LSU Oregon vs USC KSU vs OSU and I have to watch Texas vs Texas Tech
8035,neutral,Zayn u002c will you really take me there __PUNC_QUES Wherever that may be __URL 
8036,negative,Bottom of the 10th u002c 2 2 count u002c and security hassles the John 3 16 guy behind the plate 
8037,positive, __HNDL She has a new show starting tomorrow on ABC Malibu Country looks funny I set the DVR I u2019m gonna check it out __HASH_LOVEHERTOO 
8038,neutral,Watching Red Tails __PUNC_ELLP for the 1st time
8039,positive,I wish __HNDL was going to Cowboys tomorrow I miss her 
8040,positive,Thank fuck it u2019s Friday To all the lads off to Newcastle have a good one Wish I was coming with ya __HASH_HAVEPLENTY
8041,negative,Report Steelers can u2019t find hotel u002c to travel Sun The Pittsburgh Steelers will fly to New York only hours before playing the Giants __PUNC_ELLP 
8042,positive,We u2019re so excited about the Firework display this Saturday at Tudor Grange Park from 6pm __PUNC_EXCL Did you know its the __PUNC_ELLP __URL 
8043,positive,OOhh me likey Houston 6 tomorrow Hope the numbers line up
8044,negative,Let u2019s all talk shit about the Thunder at school tomorrow now Since they talk too much about the Lakers 
8045,neutral,__HNDL it depends which one we wanna go too may 16th she u2019ll be in houston may 21st austin may 22 San antonio and may 25th dallas 
8046,neutral,Gonna go to zumba with my mom Mondays Wednesdays nd Fridays then zumba at school on Thursday nd on Tuesday kettle bell work outs __PUNC_EXCL 
8047,neutral,__HNDL ROTFL my stomach hurts man Damn __PUNC_EXCL what a dim wit you are __PUNC_EXCL Google kids4cash u002c may be you will understand What am i thinking __PUNC_EXCL LOL
8048,positive,Geaux Tigers __PUNC_EXCL Come and tailgate with us at our Neighborhood Tailgate Party Saturday and enjoy yourselves to some Bloody Marys and Mimosas 
8049,positive,__HNDL take Silver at the Hib cup Great day See you all __HNDL for the boogie starting tomorrow
8050,neutral,If you still don u2019t want to listen u002c wait until Monday on iTunes at 5pm GMT you can listen all of the TMH songs 
8051,neutral,2 Sun Records u002c the birthplace of rock u002c launch pad to careers of Elvis u002c Cash u002c Lewis and other early rock gods
8052,neutral,That game will be on Sun night at 9 Eastern in LA and for Vancouver it u2019s __URL __HASH_SEAVRSL tomorrow night at 10 __HASH_MLSPLAYOFFS
8053,negative,__HNDL naa i wrote on my ipod and im too lazy to convert it to my computer lol im recording it tomorrow
8054,neutral,Drake the weeknd all day tomorrow 
8055,neutral,I may __NEG be the biggest u002c but im the realist Yo Gotti
8056,neutral,__HNDL Marky says the rumour is that MeatLoaf is going into CBB in January u002c hope he u2019s right lol he u2019ll be hilarious xx
8057,neutral,Iowa State has the chance to affect the National Championship game for the second year in a row this Saturday __URL 
8058,neutral,Watching Devil Inside for the 1st time tonight __PUNC_QUES OhBabyJesus
8059,neutral,NLC procurement team will be attending the North Lincolnshire Business Network meeting on 25 October at the Kingsway Centre u002c Scunthorpe 
8060,neutral, On the blog Tues Meme Like This u002c Try This via __URL featuring Pretty Little Liars u002c Unearthly Sabrina the Teenage Witch 
8061,negative,__HNDL All about opinions but Osman only played 45 mins on Wed too Coleman __NEG as good defensively as Hib or Nev 
8062,positive,Had a great day on set of my new show on Fox __HASH_MORNINGMARKETPLACE It premieres Monday during sweeps __PUNC_ELLP Fingers crossed __PUNC_EXCL __HNDL __HASH_RVA
8063,neutral,The __HASH_BULLSHIFTER Saw my father march with Martin Luther King __URL then did __NEG see it w my own eyes __URL 
8064,positive,__HNDL And Christmas u002c good luck changing it __PUNC_EXCL Other federal holidays include Martin Luther King u002c Jr Day in January
8065,neutral,I u2019m ready to be done with this SAT crap so I can go back to my Grey u2019s anatomy marathons with __HNDL
8066,neutral,Since everybody telling me I can u2019t be a urban model walk the run ways in Paris __PUNC_EXCL Then imma be the 1st to do it and prove em wrong
8067,positive,Alex Smith earned his 1st career NFC Offensive Player of the Week honor after completing 18 of 19 passes I can still taste the __HASH_BITTERNESS
8068,neutral, 6 of the 7th wonders of NLC While painting Dior and Vogue eye Jude Law __URL 
8069,positive,__HNDL Did you __NEG even see one for GCSE __PUNC_EXCL __PUNC_QUES Next one is on Thursday You should __PUNC_EXCL 
8070,positive,Over the last few months u002c I u2019ve really gotten to get a better knowledge of Mitt Romney He may __NEG be Rick Santorum u002c but he still has my vote
8071,positive,School tomorrow then his house for the afternoon evening __EMOT_SMILEY Can u2019t wait __PUNC_EXCL __HASH_ILOVEYOU
8072,positive,Is Tim Tebow Dating Camilla Belle __PUNC_QUES Everyone is interested in Tim Tebow Some people may __NEG like him but you ha __PUNC_ELLP __URL 
8073,neutral,Nigeria beach soccer team have booked a place in the last four of a Dubai invitational tournament after they beat Japan 6 5 on Thursday 
8074,positive,I have one awesome boyfriend who Sat and watched jersey shore with me just to make me happy __EMOT_SMILEY 
8075,neutral,Only thing in the way from Barstool UVA tomorrow and College Park this weekend is a paper and a shit ton of spanish hw __HASH_WORKGRIND
8076,neutral,Steelers will travel to New York on Sunday for Giants game The Pittsburgh Steelers face the New York Giants on __PUNC_ELLP __URL 
8077,negative,__HNDL ill be at the Dec 22nd game vs the Lakers My GF is a Lakers fan so basically we won u2019t be talking much that day Warriors __PUNC_EXCL 
8078,neutral,I wanna go see sinister Friday yo Ain u2019t been to the movies in a good min I went by myself to see Red Tails 
8079,neutral,__HNDL I tweeted the exact same pic on Saturday lol was down there for the Patriots game
8080,positive,Jersey Shore may be lame this season but I wouldn u2019t want to miss the last season __EMOT_LOVE 
8081,neutral,Should I go to the MLK game tomorrow __PUNC_QUES 
8082,positive,WVU game Saturday with my girl __HASH_WVU __HASH_EXCITED __HASH_MUAH
8083,neutral,__HNDL __HNDL I u2019ll see if there u2019s any consistency with it tomorrow Might be my iPod 4th gen u002c who knows 
8084,positive,__HNDL its midnight here in brazil so happy 23rd birthday u002c hope you enjoy your day and __NEG stop being this amazing girl you are __EMOT_LOVE 
8085,positive,If I only had one shot to win you then call me jordan 4th quarter in u201992
8086,positive,__HNDL Thnks for the FB __PUNC_EXCL Special __HASH_PROMO Buy Three Bundles get 4th on us __PUNC_EXCL Send FIVE customers to receive free affiliate bundles __PUNC_EXCL 
8087,positive, __HNDL in the words of Dr King u002c I may __NEG get there with you u002c but I want you to know we as a people will get there 
8088,positive,__HNDL can u2019t wait to see you Saturday __PUNC_EXCL Texas is ready for you __EMOT_SMILEY 
8089,negative,Tomorrow I have Zumba but I u2019m __NEG really feeling it
8090,positive,__HNDL Tyler has a hockey game in the Burg Lockwood Arena 830PM tomorrow night __EMOT_SMILEY __HASH_COME __PUNC_QUES 
8091,positive,Its Thursday and u know what that means __PUNC_EXCL Greys Anatomy __PUNC_EXCL And I u2019ve heard that __HNDL is brilliant tonight which is even better __PUNC_EXCL 
8092,positive,__HNDL huntsman u2019s are regulars here And yesterday we had a blue tongue in the house to get out of the sun for a bit __EMOT_SMILEY 
8093,positive,I can __NEG wait to be at the game on Sunday with my boy __HNDL Eli vs Big Ben
8094,neutral, __URL Miles Presser Tidbits Les Miles met with the media Wednesday evening to give the latest pr __PUNC_ELLP __URL 
8095,positive,Holy C0W just in time for Halloween we got THE POSSESSION Aug 30 u002c __HASH_PA4 Oct 19 i hope to God that u2019ll be better than DEVIL INSIDE __PUNC_EXCL 
8096,neutral,__HASH_CURRENTEVENTS Poor AAron Barr u002c he learned about Anonymous the hard way Tomorrow we look at PIPA u002c SOPA u002c and ACTA 
8097,negative,__HNDL stfu wit them excuses __PUNC_ELLP Clippers gonna beat the hell outta the Lakers tomorrow
8098,positive,Hawks game tomorrow __PUNC_ELLP I u2019m fuckin wit it
8099,positive,Best part of friendship with __HNDL Thursday convos are shut down in time for 30 Rock 
8100,neutral,Chris Jericho brings his hard rockin outfit __HNDL to the Mod Club Monday __PUNC_EXCL 
8101,neutral,__HNDL will do __PUNC_EXCL __NEG Tuesday or Wed Going to BR Saturday NOLA sun tues going to the Saints game on Monday night __PUNC_EXCL __EMOT_SMILEY 
8102,positive,daniel radcliffe was soo attractive in the 3rd and 5th films omg im in love
8103,negative,Come scoop meRT __HNDL I gotta go shopping tomorrow __PUNC_EXCL I keep putin it off Ima fuck around amp ain u2019t gone have shit to wear to Gotti
8104,positive,I open pandora and Etta James is playing __PUNC_EXCL Way to start the day off right __PUNC_EXCL __HASH_MOTOWN __HASH_MUSIC __HASH_FRIDAY
8105,negative,Guess Dani will play with u guys tomorrow somebody tell __HNDL that there is NO WAY IN HELL Louisville is going to the ORANGE BOWL tho
8106,negative,Well u002c it looks like the Winter Classic will be cancelled tomorrow u002c barring a last minute agreement 
8107,negative,Gossip Girl was pulled on Monday because of Hurricane Sandy __PUNC_ELLP I hate you bitch 
8108,neutral,Franklin Cty GOP plans to hold Eisenhower Day dinner tonight u002c although key__NEGe speaker u002c former U S Sen Rick Santorum u002c may __NEG attend 
8109,neutral,__HNDL You want someone to fix your Xbox __PUNC_QUES What u2019s wrong with it __PUNC_QUES Let us know more and we may be able to help __PUNC_EXCL LB
8110,neutral,We u2019ll have a live webcast available for the Jon Huntsman event tomorrow at 10AM Tune in if you can u2019t make it __PUNC_EXCL __URL 
8111,neutral,Appeals Court Hears Challenge to Florida Drug Testing Law Arguments were heard in the 11th Circuit Court of App __PUNC_ELLP __URL 
8112,positive,The XFactorUSA result u2019s show will be aired in the Philippines Tomorrow Night __PUNC_EXCL __HNDL will definitely be in the top 12 __PUNC_EXCL Good night __PUNC_EXCL 
8113,positive,__HNDL Its my 19th birthday and you u2019re my favorite Pats player __PUNC_EXCL Can i get a RT __PUNC_EXCL __PUNC_QUES 
8114,neutral,finally finished my first season on __HASH_FIFA13 signed KAKA and Jordan Rhodes and finished 2nd in the league u002c champo lge football im Aston Villa
8115,positive,__HNDL Same here u002c lol __PUNC_EXCL Hey u002c atleast we can look forward to theri performance on the 27th at People u2019s Choice Awards __PUNC_EXCL 
8116,negative,I kicked off Type 1 Diabetes Awareness Day with a high blood sugar thanks to too many chocolates last night Well u002c there u2019s always tomorrow 
8117,neutral,Listen to ABC RN Weekend Arts tomorrow just after the 2pm to hear u2019Swedish For Argument u2019 artist Emma White curator Holly Williams 
8118,positive,Nice day in Tucson again __URL 
8119,positive,White Collar returns with new episodes in January __PUNC_ELLP happy camper tweet 
8120,neutral, I HAVE A DREAM poster promoting an April 4 u002c 1968 appearance by Dr Martin Luther King at the South __URL 
8121,positive,We are on our way to __HNDL to start setting up ready for Saturday Bonfire Fireworks A great __HASH_FIREWORKS display Are you going __PUNC_QUES 
8122,neutral,__HNDL __HNDL What time will that be __PUNC_QUES It u2019s already November 2 in the Philippines Should I sleep now at 12 30am or wait for that __PUNC_QUES 
8123,neutral,__HNDL My folks are up off to Liverpool You going to Beacon on Sat to race __PUNC_QUES 
8124,negative,It u2019s been in the 50 60s all week This weekend its gone be back in the 70s then on Monday its droppin back down to the 50s fuck ATL weather
8125,positive,End of the 2nd 3 1 Jason for all 3 Keep it up boys __PUNC_EXCL 
8126,negative,Can u2019t even sleep All I can think about is how fucked Jordan is going to be when I just don u2019t answer my phone tomorrow Haha sucks to suck
8127,positive,__HNDL Garrett u002c you are awesome and it was so cool talking to you tonight __PUNC_EXCL David Bowie forever m See you tomorrow u002c hombre 
8128,positive,Who had two thumbs and is the happiest girl in the world because she might get Greys Anatomy season 4 tomorrow __PUNC_QUES Oh yeah u002c thats me __PUNC_EXCL __EMOT_WINK 
8129,negative,Just don u2019t understand TOB thought he would come out and est some running game in the 2nd half than go play action On an aggressive UNC
8130,positive,__HNDL So disappointing On a lighter note u002c get excited for BAJ tomorrow I u2019m editing now and it relates to Jordan Jefferson
8131,positive,What if Dr King passed up a march __PUNC_QUES Malcolm X took a day off __PUNC_QUES God took a personal day __PUNC_QUES Great people take __HASH_NODAYSOFF Where do you fall __PUNC_QUES 
8132,positive,Opportunity Sat II A Wolverine W puts us in the Orange Bowl I hope the staff brings a right attitude so the boys can play loose and fast __PUNC_EXCL 
8133,neutral,Speaking of Chris Jericho u002c it is Wednesday today is it __NEG __PUNC_QUES Time for some catching up on wrestling 
8134,neutral,__HASH_WEB YouTube improves upload process with optional notifications and new tags editor Google on Thur __PUNC_ELLP __URL __HASH_TOPSTORIES
8135,positive,Gonna change my Tumblr theme I hope I can finish it later so that tomorrow u002c I can practice my performance on English monologue __EMOT_SMILEY 
8136,neutral,I u2019m so jealous of everyone at the Justin Bieber Concert No worries tho Ill be seeing Maroon 5 in march __HNDL __HASH_ROADTRIPPIN
8137,neutral,Jim Harbaugh u002c Alex Smith Drive Giants World Series Parade Cars Earlier Wednesday we told you that Jim Harbaugh __PUNC_ELLP __URL 
8138,neutral, __HASH_TRENDING Tim Tebow is now dating cave woman from 10 u002c00 BC 1st date question What was it like in a time before Jesus __PUNC_QUES __HASH_TEBOWMANIA 
8139,neutral, Picturehouses Pink Floyds Roger Waters The Wall opening 29 Sept is now making waves Watch the trailer on Rolling Stone look __PUNC_ELLP 
8140,neutral,Order Go Set a Watchman in store or through our website before Tuesday and get it half price __PUNC_EXCL __HASH_GSAW __HNDL __URL 
8141,negative, If these runway renovations at the airport prevent me from seeing Taylor Swift on Monday Bad Blood will have a new meaning 
8142,neutral, If you could ask an onstage interview question at Miss USA tomorrow what would it be __PUNC_QUES 
8143,positive,A portion of book sales from our Harper Lee Go Set a Watchman release party on Mon 7 13 will support __HNDL and the great work they do 
8144,positive, Excited to read Go Set a Watchman on Tuesday But can it possibly live up to To Kill a Mockingbird __PUNC_QUES Any opinions __PUNC_QUES 
8145,positive, Watching Miss USA tomorrow JUST to see __HNDL perform Im obsessed with his voice 
8146,neutral, Tune in for the 2015 MISS USA Pageant on ReelzChannel on Sunday July 12 at 8p ET 5p PT Contestants from all 50 __PUNC_ELLP __URL 
8147,positive,Call for reservations for lunch or dinner tomorrow yep Sunday __PUNC_EXCL Happy to accommodate guests in town for the MISS USA Pageant 346 5100
8148,neutral, Miss Universe Org prez tells me __HASH_TRUMP __NEG attend Sundays Miss USA event Hes missed some in the past but he said recently hed be here 
8149,neutral,Trump said June 30th that hed be at Miss USA pageant in Baton Rouge Organizers say hes __NEG coming No word yet from his camp on his plans
8150,neutral,__NEG read To Kill a Mockingbird in years That may be a good thing for when I read Go Set a Watchman Might make it less heartbreaking 
8151,neutral,Did you know that __HNDL is airing Miss USA tomorrow __PUNC_QUES Heres why __URL 
8152,neutral, Ive read the book several times so watching To Kill A Mockingbird as a refresher before To Set a Watchman novel is released on Tuesday 
8153,positive,Tomorrow 51beautiful women from all over the USA come together to compete for one crown and one title of Miss USA __PUNC_ELLP __URL 
8154,neutral,Miss USA tomorrow is either going to be the most watched show in 20 years or the least watched show in 20 years 
8155,neutral, REELZ is going to broadcast Miss USA tomorrow finally someone is brave enough to step up NBCs liberal ways has got to go __PUNC_EXCL 
8156,neutral,George Osborne is the Master of all he surveys __PUNC_ELLP except the economy __URL 
8157,neutral, Heres the first chapter of Go Set a Watchman for all of you readers out there __URL 
8158,neutral,Donald Trump I will __NEG be able to attend the Miss USA pageant tomorrow night because I am __URL __HASH_BREAKING news
8159,positive,I want it to be tomorrow so I can watch miss USA
8160,neutral,UofL Volleyball Player __HNDL tomorrow night as she competes in the Miss USA Pageant __URL 
8161,positive, 1 2 Judge me if you want but Ima make sure I __NEG miss the Miss USA pageant tomorrow Theres __NEG like watching beautiful women __PUNC_ELLP 
8162,positive,Good vibes to __HNDL __HNDL as she competes for Miss USA 2015 tomorrow July 12th in Baton Rouge __PUNC_EXCL __URL 
8163,neutral, Will __NEG be at the Miss USA pageant tomorrow Campaigning in New Mexico Or as I like to call it Legal Mexico 
8164,positive, No Its okay You can go attend Miss USA __PUNC_EXCL Trust me you should DEFINITELY attend Miss USA __URL 
8165,neutral,Obama is gonna be at the Illegal Miss USA pageant tomorrow __URL 
8166,negative,Bad Blood may have the absolute worst lyricism Ive ever heard in my life regarding Taylors parts __HASH_USEDTOBEMADLOVE __HASH_REALLYDEEPCUT
8167,neutral,__HNDL Bom may __NEG be the best main vocalist but she does __NEG have the worst voice in Kpop PPl need to stop over exaggerating
8168,positive,Tune into Reelz tomorrow at 7pm CT to support Alpha Mus Rebecca Dunn in the Miss USA pageant Go Becca __PUNC_EXCL We love you __PUNC_EXCL __URL 
8169,neutral,__HNDL __HNDL __HNDL ru hosting a Miss USA party __PUNC_QUES Sugar cake for the top 5 Miss America in AC in sept Free trip contests __PUNC_QUES Ur fired xtina
8170,positive,Be sure to watch Miss USA tomorrow night at 8pm ET on the Reelz Channel __PUNC_EXCL I can __NEG wait to see which beautiful __PUNC_ELLP __URL 
8171,neutral, Given that Watchman repeats passages whole it seems Lee __NEG want to publish a 2nd book so much as she wanted to correct Mockingbird 
8172,negative,My parents are going to the Zac Brown Band concert tomorrow night and Im so jealous 
8173,neutral,Really think __HNDL should have __HNDL as a guest for Bad Blood at the show Oct 17 in Dallas
8174,positive,Sun setting on the Columbia river while the Zac Brown Band wails out Homegrown __PUNC_EXCL __HASH_THESHIT __URL 
